video_id,title,description,date,fav_count,url
-VoRW00tiME,Elvis Presley&#39;s ghost at the Westgate Hotel,"Las Vegas is said to have many haunted spots, from deaths at the Hoover Dam to mobster murders. But the Westgate hotel is reportedly haunted by a spirit who has not left the building - Elvis Presley. 13 Action News Anchor Jackie Kostek takes a look inside.",2020-10-29T15:09:26Z,92582,https://www.youtube.com/watch?v=-VoRW00tiME
imUQiuGdwuE,The 40th Anniversary of the death of Elvis Presley,"A tribute to the ""King"" on the 40th Anniversary of his death.",2017-07-09T16:03:01Z,2002,https://www.youtube.com/watch?v=imUQiuGdwuE
owJHkpJNLNA,Elvis Presley 42nd Death Anniversary Montage - 16/8/19,"Today (16th August 2019) marks the 42nd Anniversary of Elvis Presley’s death. So to commemorate the life of probably the world’s biggest music star I made this montage. I hope you all enjoy, if you did please feel free to leave a like and subscribe for more Elvis videos!
Sorry, the video was previously erroneously titled as Elvis’ 41st death anniversary, this was a mistake on my part, it is actually for his 42nd death anniversary",2019-08-15T21:00:16Z,946,https://www.youtube.com/watch?v=owJHkpJNLNA
dMikS0mjhew,Fans Celebrate Elvis Presley on 35th Anniversary of &quot;The King&#39;s&quot; Death,"He may have died long before Twitter and Facebook—but Elvis Presley and his classic music will likely be heard and remembered all over the Internet today. 

Presley died Aug. 16, 1977 at the age of 42, and 35 years later he still holds on to chart-topping records. The King had over 100 hits on Billboard's Hot 100, and a whopping 124 albums that charted on the Billboard 200—including a fan-picked compilation that hit number 137 just last week. 

Today the artist is being celebrated by a vigil of thousands at Graceland in Memphis, Tenn., alongside a Presley first: an appearance by both Lisa Marie Presley and the early rock 'n' roll star's former wife, Priscilla. 

Another pop star is being celebrated today for a different reason—chart-topper Madonna turns 54 years old, despite what her years of Pilates and some surgery might suggest. Whether you're into the Material Girl or the King, it's a good day to make a Spotify playlist of all number ones!",2012-08-16T20:06:34Z,20083,https://www.youtube.com/watch?v=dMikS0mjhew
eBkcOE0F0hA,Elvis Presley&#39;s death: Ch 4 Buffalo at WBEN Radio 8/17/77,"From the Buffalo Stories archives: WBEN Radio paid music tribute to Elvis Presley in the hours following his death on August 17, 1977.  Speaking from Studio A at the WBEN studios on Elmwood Avenue was then 93/WBEN DJ Jay Fredericks (now better known as KNBC-TV weatherman Fritz Coleman) promoting Chris Tyler's Elvis retrospective and offering his thought's on Elvis Presley's death. This piece appeared on WBEN-TV Channel 4 (now WIVB-TV.)

I garbage picked this and dozens of other tapes and films during a basement clean out at Channel 4 when I was a producer at the station in the late 90s.",2017-08-17T00:56:22Z,2055,https://www.youtube.com/watch?v=eBkcOE0F0hA
TGge6ATVdXU,The Truth About Elvis Presley&#39;s Relationship With Priscilla,"Elvis Presley remains one of the biggest musicians in American history. And his relationship with his wife Priscilla was not only passionate, but it was also one of the most public relationships in all of Hollywood. Elvis met Priscilla while in the military, stationed in Germany. Their romance was a whirlwind that ultimately culminated in their highly publicized wedding.

However, it wasn’t all sunshine and rainbows for the couple. Infidelity, absenteeism, and a host of other problems plagued the relationship behind the scenes from almost the very beginning. And though the two genuinely cared for each other, sometimes love just isn’t enough. Stay tuned, because this is the truth about Elvis Presley’s relationship with Priscilla.

#Elvis #Priscilla #Relationships

Priscilla was 14 | 0:00
Elisabeth Stefaniak | 1:16
Elvis gave Priscilla drugs | 2:09
Priscilla did poorly in school | 3:03
Elvis's affair with Ann-Margret | 4:11
1966 Engagement | 5:22
Married in Las Vegas | 5:59
Honeymoon in Palm Springs | 6:34
Birth of Lisa Marie | 7:14
Priscilla had an affair | 7:58
Divorced in 1973 | 8:46

Read full article: https://www.grunge.com/903086/the-truth-about-elvis-presleys-relationship-with-priscilla-presley/",2022-06-23T22:00:13Z,81640,https://www.youtube.com/watch?v=TGge6ATVdXU
WMJIidd0Mj0,Elvis Presley The 30th Anniversary Of His Death!,This is a tribute video that I made for the 30th anniversary of his death. I hope you all enjoy it! May his body Rest In Peace but yet his spirit lives on through us! God Bless E.P.,2007-06-16T22:42:28Z,18582,https://www.youtube.com/watch?v=WMJIidd0Mj0
P5Vpg4UhR9s,Longtime Elvis Presley drummer D.J. Fontana has died,"(14 Jun 2018) LONGTIME ELVIS PRESLEY DRUMMER D.J. FONTANA HAS DIED
D.J. Fontana, the drummer who helped launch rock 'n' roll as Elvis Presley's sideman, has died at 87, his wife said Thursday (14 JUNE 2018).
  
Karen Fontana told The Associated Press that her husband died in his sleep in Nashville Wednesday night. She said he had been suffering complications from breaking his hip in 2016.
  
""He was loved by everybody all over the world. He treated everybody like everybody was his friend,"" she said.
  
Fontana rose from strip joints in his native Shreveport, Louisiana to the heights of musical history as Presley's first and longtime drummer.
  
They met on the Louisiana Hayride, a popular and influential radio and TV country music program based in Shreveport. Fontana, the staff drummer, asked to join his group for a session broadcast in October 1954.
  
A regional act at the time, the 19-year-old Presley had been recording and touring since the summer with guitarist Scotty Moore and bassist Bill Black, the musicians Sun Records founder Sam Phillips brought in after Elvis turned up at the Memphis, Tennessee-based label's studio.
  
""The Blue Moon Boys,"" as they called themselves, had been playing a blend of blues, pop and country that was unique at the time; but it was missing something crucial.
  
""Elvis and Scotty and Bill were making good music, but it wasn't rock n' roll until D.J. put the backbeat into it,"" the Band's Levon Helm told The Associated Press in 2004.
  
Elvis returned often to the Hayride, and in 1955 Fontana became a permanent member of the group, working with Presley through much of the 1960s.
  
Influenced by such big band drummers as Buddy Rich and Gene Krupa, Fontana was admired by Helm, Ringo Starr, Max Weinberg and many others for his power, speed and steadiness, which he honed during his time with the Hayride.
  
""I heard Scotty and Bill and Elvis one night and knew that I couldn't mess up that sound,"" Fontana later said. ""I think the simple approach comes from my hearing so much big band music. I mixed it with rockabilly.""
  
Fontana was there for Presley's extraordinary first wave of success, from such hit singles as ""Hound Dog"" and ""Jailhouse Rock"" to his increasingly frenzied live shows and hip-shaking appearances on ""The Ed Sullivan Show"" and other TV programs.
  
He played on many of the soundtracks - and was occasionally seen on camera - for Presley's movies in the '50s and '60s.
  
He was on the ""comeback"" Christmas TV special of 1968 that featured Presley and fellow musicians jamming on a tiny stage before a studio audience, with Fontana keeping time on a guitar case. Widely cited for reviving Presley's career, the comeback show was his first live performance in years and the last time Moore and Fontana worked with Elvis, who died in 1977.
  
""Elvis would always want to go back and talk about the early days when there were four of us in a car, Me, Scotty, Bill and Himself,"" Fontana later told the fan site Elvis Australia.
  
""And he told me one day, he said 'You know, I wish I wasn't Elvis.' And that struck me funny - even back then. You know he kinda wanted to get away for a while. I think he should have retired for about 7 or 8 years, and then come back - you know. And then he might still be with us.""
  
Fontana also played on Starr's solo album ""Beaucoups of Blues,"" and worked with country artist Webb Pierce and rockabilly star Gene Vincent among others. More recently, he and Moore were joined by Helm, Keith Richards and other guests for the 1997 Presley tribute album ""All the King's Men.""
  
  
  
  
  
  
  

Find out more about AP Archive: http://www.aparchive.com/HowWeWork 
Twitter: https://twitter.com/AP_Archive 
Facebook: https://www.facebook.com/APArchives ​​
Instagram: https://www.instagram.com/APNews/


You can license this story through AP Archive: http://www.aparchive.com/metadata/youtube/0f1c6cd13403ea16866dab519c2bad5c",2018-06-19T16:19:23Z,1185,https://www.youtube.com/watch?v=P5Vpg4UhR9s
HoOJFZBxKIw,16.08.1977 The Day Elvis Presley Died - Rare Footage,"Memphis Graceland 16.08.1977
cause of death: http://youtu.be/og41PtLb9XQ﻿",2011-08-15T16:41:35Z,826273,https://www.youtube.com/watch?v=HoOJFZBxKIw
zkGTGVTWi4s,"Elvis Presley | All Movies about Elvis Life, from 1979 to 2022","Elvis Presley | All Movies about Elvis Life - List of movies about Elvis Presley life and rockstar
Al movies about Elvis Presley in one video.
Elvis Movies Playlist:
00:00 Intro All Movies about Elvis Presley
00:08 Elvis the Movie1979
00:33 This Is Elvis 1981
01:22 Elvis and the Beauty Queen 1981
01:42 Elvis and Me 1988
02:26 Elvis tv series 1990
03:11 Elvis 2005
03:41 Protecting the King 2007
04:12 Elvis Presley the Searcher 2018
04:53 Finding Graceland 1998
05:44 Elvis 2022

- Elvis. release date 1979
Elvis is a 1979 American made-for-television biographical film directed by John Carpenter, and starring Kurt Russell as Elvis Presley, originally aired on ABC. It marks the last role on television for Russell, and the first collaboration between him and Carpenter.
Kurt Russell. as Elvis Presley

- This Is Elvis. release date 1981
This Is Elvis is a 1981 American documentary film about the life of Elvis Presley, written and directed by Andrew Solt and Malcolm Leo. It combines archival footage with reenactments, and voice-over narration by pop singer Ral Donner, imitating Presley's speaking voice. It was screened out of competition at the 1981 Cannes Film Festival.
* Paul Boensch II as Presley at age 10 (Tupelo, Mississippi, in 1946)
* David Scott as Presley at age 18 (Memphis in 1953, singing in high school, and at a Sun recording session; vocals by [David Scott]
* Johnny Harra as Presley at age 42 (Opening credits, August 16, 1977 death scene from extended version)

- Elvis and the Beauty Queen. release date 1981
Elvis and the Beauty Queen is a 1981 American made-for-television drama musical film starring Don Johnson and Stephanie Zimbalist. It aired on NBC on March 1, 1981 at 9pm.
Don Johnson as Elvis Presley

- Elvis and Me. release date 1988
Elvis and Me is a 1985 biography written by Priscilla Presley with Sandra Harmon. In the book, Priscilla talks about meeting Elvis Presley, their marriage, and the factors and issues that led to the couple's divorce. The book rights were purchased in 1987, and in 1988 it was made into a television movie written by Joyce Eliason, directed by Larry Peerce, and starring Dale Midkiff as Elvis and Susan Walters as Priscilla.

- Elvis. release date 1990 TV series
Elvis. (also known as Elvis, Good Rockin' Tonight) is an American drama series about the early life of Elvis Presley that aired on ABC from February 6 until May 19, 1990 before its cancellation due to low ratings. These ten episodes, along with three unaired episodes, were edited into a four-hour mini-series titled Elvis: The Early Years. The series starred Michael St. Gerard as Presley, Jesse Dabson, Blake Gibbons, Millie Perkins, and Billy ""Green"" Bush. Elvis voice-impersonator Ronnie McDowellprovided the singing voice for St. Gerard on the series.

- Elvis. release date 2005
Elvis (also known as Elvis: The Miniseries or Elvis: The Early Years) is a 2005 biographical CBS mini-series written by Patrick Sheane Duncan and directed by James Steven Sadwith. It chronicles the rise of American music icon Elvis Presley from his high school years to his international superstardom.
Jonathan Rhys Meyers as Elvis Presley

- Protecting the King. release date 2007
Protecting the King is a 2007 American drama film starring Peter Dobson as Elvis Presley. It tells the story of David Stanley (Matt Barr), the stepbrother and bodyguard of Elvis.
Peter Dobson as Elvis Presley

- Elvis Presley, The Searcher. release date 2018
Elvis Presley, The Searcher is a 2018 television documentary film produced by HBO Documentary Films about the life of American singer Elvis Presley, highlighting the development of his musical artistry. Co-edited, co-produced, and directed by Thom Zimny, the documentary premiered at the 2018 South by Southwest Film Festival in two parts on March 14 and 15, 2018, before airing on HBO in its entirety on April 14.

- Finding Graceland 1998
Finding Graceland is a 1998 American film starring Harvey Keitel, Johnathon Schaech, Bridget Fonda, and Gretchen Mol. The film features a character who claims to be an alive-and-well Elvis, years after staging his death.
An eccentric drifter claiming to be Elvis Presley hitches a ride with a young man and they find themselves on an adventurous road trip to Memphis.
Harvey Keitel as Elvis
Jonathon Schaech as Byron Gruman
Bridget Fonda as Ashley

-  Elvis. release date 2022
Elvis is an upcoming biographical musical drama film about Elvis Presley directed by Baz Luhrmann
Tom Hanks as Colonel Tom Parker
Austin Butler as Elvis Presley
Chaydon Jay as pre-teen Elvis

#elvis #elvispresley #elvismovies",2022-02-11T12:00:12Z,70108,https://www.youtube.com/watch?v=zkGTGVTWi4s
8QQpLyQry4o,Freddie Starr Elvis Presley Tribute - Died 9th May 2019,"Please I hope you can ‘Like’ my Elvis ETA Facebook Page below...
https://m.facebook.com/elvistributeartists/

Also Follow my Elvis ETA page on Twitter:
Https://Twitter.com/ElvisPresleyETA

Also Follow my Elvis ETA page on Instagram:
Https://Instagram.com/ElvisPresleyETA
Freddie Starr Elvis Presley Tribute - Died 9th May 2019

#ElvisAllStarTribute #elvis #ElvisIsTheKing #ElvisTributeAct #ElvisTributeArtist 
#ElvisPresley #Elvis",2019-05-11T00:55:51Z,496234,https://www.youtube.com/watch?v=8QQpLyQry4o
qAx2a3KRQxk,NEWS REPORT OF ELVIS PRESLEY&#39;S DEATH,"Click the link below to donate to the channel
https://www.paypal.com/paypalme2/peterbuddy 

for business inquiries email leochkopeterama@hotmail.com

The original news report of the kings death in 1977.",2019-12-23T01:16:38Z,164,https://www.youtube.com/watch?v=qAx2a3KRQxk
kqUlsutV-YU,"Lisa Marie Presley &#39;heartbroken&#39; over death of son Benjamin Keough, Elvis Presley&#39;s grandson, at 27",,2020-07-13T01:13:21Z,4049,https://www.youtube.com/watch?v=kqUlsutV-YU
CAwNzbDS1HY,Elvis Presley died 42 years ago at the age of 42,Elvis Presley died 42 years ago at the age of 42 on August 16. This is our report we put together that day for his obituary. We got to talk with a Louisville man who was his sergeant in the Army when the 2 were in the Army together at Fort Hood Texas.,2019-08-16T21:19:35Z,12225,https://www.youtube.com/watch?v=CAwNzbDS1HY
tZB65YVYWWw,Elvis Aaron Presley Death of a King...,"Check out the rest of my channel. You'll find music and videos of many groups of Rock & Roll from the 50's, 60,s 70, and others from other eras. You'll see ""Queen,"" Foreigner, Jackie Wilson, many ""Soul"" backed videos. They'll be a number of the Budweiser Super Bowl advertisements containing Fancy footwork from the WORLD REKNOWN...""Budweiser Clydesdales""...There is something for everyone. All I ask is that you please subscribe....Thank You....""friendfromyesteryear""...",2020-12-18T20:46:57Z,581,https://www.youtube.com/watch?v=tZB65YVYWWw
h_VKnF3i93g,Gruesome Details Of Elvis Presley&#39;s Death | Full Story | Presley&#39;s Biography,"“There’s no job too immense when you got confidence.” – Elvis Presley 
#DemiseOfPresley #ElvisPresley 

Don't Forget To watch: 
For Hollywood Movies Subscribe Here: 
https://bit.ly/2Pp6YRY

For Devotional videos:
https://bit.ly/2pjfDZU

All Hindi Movies subscribe to ""Cinecurry"":
https://bit.ly/2VPVHd2 

For Hindi classic movies subscribe to ""Cinecurry Classic"":
https://bit.ly/2Mri8lQ

For Movies dubbed in Hindi subscribe to ""Cincurry Hits"":
https://bit.ly/2IRNwaO

For Facebook 
For Cinecurry:
https://bit.ly/2Bpovjv

For Divine Blessing:
https://bit.ly/2OMf2KG

For Womaniya:
https://bit.ly/33v7ss4",2020-05-07T16:00:16Z,983,https://www.youtube.com/watch?v=h_VKnF3i93g
4ynxDbPLQ_c,Elvis Presley&#39;s Death in 1977,"Was this the origin of the rumor that Elvis may have died ""on the throne"" at Graceland?  Action 5's Eileen Jones reports that an uncle told her that Elvis was asleep, but got up to go the bathroom and that's when he fell down.",2013-08-16T12:51:07Z,4632,https://www.youtube.com/watch?v=4ynxDbPLQ_c
BXO_KnHwjIA,ELVIS PRESLEY - DEATH OF A LEGEND,"On August 16th 1977 Elvis Presley, loved and adored by millions of fans and devotees worldwide, died alone and virtually penniless. In this intimate and respectful documentary we hear comments from those who were closest to Elvis, the people charged with caring for him and who were at Graceland on that fateful day. They talk of Elvis's final moments and how a sequence of events led to a sad and lonely end for one of the world's greatest entertainers. Reunited for the first time his longest serving friends tell their personal, revealing and often amazing stories. These are the men who were trusted by Elvis to share his innermost thoughts and secrets known collectively as the Memphis Mafia. With the help of reconstructions and eye-witness accounts this DVD examines the drugs, the girls, the financial meltdown and the pivotal role of Colonel Tom Parker leading up to the death of a legend.
Available to buy from: http://www.amazon.co.uk/Elvis-Presley-Death-Legend-DVD/dp/B002XGIHQI/ref=sr_1_1?ie=UTF8&qid=1308650827&sr=8-1",2011-06-21T10:24:56Z,3408,https://www.youtube.com/watch?v=BXO_KnHwjIA
NrMZvzP-TVc,Tragic Details About Lisa Marie Presley,"She's a singer, a mother, a wife, and, oh yeah, the daughter of Elvis ""The King"" Presley. Lisa Marie Presley lived a life that few other people in the world can imagine, for all the good and bad that entails. And, unfortunately for Lisa Marie, there's been a lot of difficulty in her life, from being one of the first people to find her father's body at a young age to her own experience of a loss no parent deserves. Even for the daughter of the king of rock and roll, it wasn't an easy ride. These are the tragic details about Lisa Marie Presley.

#Singer #LisaMariePresley #Life

Finding her father's body | 0:00
Marriage to Michael Jackson | 1:18
Feeling responsible for Jackson's death | 2:31
Legal battle with business manager | 3:46
Marriage to Nicholas Cage | 4:54
Living up to father's legacy | 5:51
Drug abuse | 7:05
Her son's tragic death | 8:34
Forced out of her home | 9:45
Divorce from Michael Lockwood | 10:43

Read Full Article: https://www.nickiswift.com/232587/tragic-details-about-lisa-marie-presley",2021-11-07T22:00:12Z,1049099,https://www.youtube.com/watch?v=NrMZvzP-TVc
DDv1URxVCUY,Today Marks the 42nd death anniversary of Elvis Presley,It’s The Afternoon Breeze with Joe Spencer,2019-08-16T08:21:23Z,19646,https://www.youtube.com/watch?v=DDv1URxVCUY
-hpBQax3uVM,ELVIS PRESLEY&#39;s Cause of Death,Remember to chew your food.,2012-07-20T15:16:20Z,994,https://www.youtube.com/watch?v=-hpBQax3uVM
7kXjlVsSuzc,Michael Jackson vs Elvis Presley ♥ღ THE KING 43rd Death Anniversary 08.16.1977 + EXTRA #xyanaღILMOMJ,"#MichaelJackson #LisaMariePresley #ElvisPresley #BenjaminKeough #ElvisGrandson #MJItaSub #CristianaMarchioretto 
- - - Per attivare i sottotitoli in italiano cliccare sull'icona ""cc"". - - -

°°°°°°°°°°°°ENG°°°°°°°°°°°°°
Tribute dedicated to Elvis Presley for the 43rd anniversary of his death. (January 8,1935 - August 16, 1977)
I wanted to make a sort of parallelism between Elvis and Michael, two pioneers who marked their era with futuristic dance moves and unforgettable pieces of music.

I created a sort of virtual duet between the two to the notes of ""For The Good Time"", one of Michael's mom's favorite songs, Katherine Jackson,  in a piano instrumental version. A second virtual duet is instead on the notes of ""Killing Me Softly with His Song"".

I also created a sort of section, INSPIRATION AND EVOLUTION, in which I enjoyed comparing some of their legendary dance steps. Probably some of Michael's dance steps were inspired by Elvis and then reworked ... Comments on you!

""Study the greats and become greater” – Michael Jackson.

United by the same tragic destiny I hope they can now dance and sing together up there in absolute joy!


***************************************************

If you like this video, click LIKE!

SUBSCRIBE to my channel if you have not already done!

HIT the Notification Bell to not miss the next video!

***************************************************



YOUTUBE CHANNEL: http://www.youtube.com/xyana75 

INSTAGRAM: https://www.instagram.com/xyana.ilmomj

TWITTER: https://twitter.com/XIlmomj

FACEBOOK: https://www.facebook.com/XYANA75

FACEBOOK PAGE:https://www.facebook.com/XyanaILMOMJ






°°°°°°°°°°°°ITA°°°°°°°°°°°°° 

Tributo dedicato ad Elvis Presley per il 43esimo anniversario della sua morte.
(Tupelo, 8 gennaio 1935 – Memphis, 16 agosto 1977)

Ho volto fare una sorta di parallelismo fra Elvis e Michael, due pionieri che hanno segnato la loro epoca con passi di danza avveniristici e pezzi di musica indimenticabili.

Ho creato una sorta di duetto virtuale fra i due sulle note di una delle canzoni preferite della mamma di Michael, Katherine Jackson, ""For The good Time"" in versione strumentale da pianoforte. Un secondo duetto virtuale è invece sulle note di ""Killing Me Softly with this Song"".

Ho creato inoltre una sorta di sezione, ISPIRATION AND EVOLUTION, in cui mi sono divertita a paragonare alcuni loro mitici passi di danza. Probabilmente alcuni passi di danza di Michael sono stati ispirati da Elvis e poi rielaborati... A voi i commenti in merito!

""Study the greats and become greater” – Michael Jackson.
(""Studia i grandi e diventa più grande"" - Michael Jackson.)

Uniti dallo stesso tragico destino spero ora possano danzare e cantare assieme lassù nella gioia assoluta!



 **************************************************

Se ti piace questo video, fai clic su MI PIACE!

ISCRIVITI al mio canale se ancora non l'hai fatto!

ATTIVA la Campanella delle notifiche per non perdere il prossimo video!

**************************************************




YOUTUBE CHANNEL: http://www.youtube.com/xyana75 

INSTAGRAM: https://www.instagram.com/xyana.ilmomj

TWITTER: https://twitter.com/XIlmomj

FACEBOOK: https://www.facebook.com/XYANA75

FACEBOOK PAGE:https://www.facebook.com/XyanaILMOMJ



............................................................

**DISCLAIMER** ALL COPYRIGHTS OF AUDIO AND IMAGES CONTENT OF THIS VIDEO DON'T BELONG TO ME. I DO NOT OWN THE RIGHTS TO ANY OF THE AUDIO AND IMAGES CONTENT OF THIS VIDEO. THE AUDIO AND VIDEO CLIPS ARE UPLOADED FOR ENTERTAINMENT PURPOSES ONLY. THEREFORE NO COPYRIGHT INFRINGEMENT IS INTENDED",2020-08-16T12:58:27Z,2223,https://www.youtube.com/watch?v=7kXjlVsSuzc
YDM8fwmf2f0,"Elvis Presley funeral coverage from WHAS11&#39;s Jim Mitchell (August 16th, 1977)","40 years ago, on August 16th, 1977, Elvis Presley died.  This is a report from our main anchor Jim Mitchell who made the trip down to Memphis for the funeral.  He even found local people from Kentuckiana who made the trip. 

Follow us on Facebook: http://facebook.com/whas11
Follow us on Twitter: https://twitter.com/whas11
Follow us on Instagram: http://instagram.com/whas11
Visit our website: http://whas11.com",2017-08-16T12:02:30Z,38252,https://www.youtube.com/watch?v=YDM8fwmf2f0
EZTaN0rYuc4,Elvis Presley Dies - Part 2,,2022-07-12T01:06:16Z,231,https://www.youtube.com/watch?v=EZTaN0rYuc4
dASF2eUL78Y,Elvis Presley Died August 16th 1977 Where were you when you found out?,"Elvis died on August 16, 1977 in the bathroom at Graceland. After being found on the bathroom floor, Elvis was rushed to the hospital where he was officially pronounced dead.

The coroner recorded the cause of death as cardiac arrhythmia. While true in the strictest sense (cardiac arrhythmia basically means that the heart was beating irregularly and in this case, finally stopped), the attending physicians deliberately omitted the fact that what had apparently caused Elvis' heart to beat irregularly and then stop was an overdose of PRESCRIPTION DRUGS. These drugs included codeine, Valium, morphine, and Demorol, to name a few. After this information was revealed, Vernon Presley, Elvis' father, had the complete autopsy report sealed. It will remain sealed until 2027, fifty years after The King's death.


Because of the controversy surrounding the autopsy as well as a few other questionable circumstances, some PEOPLE believe that Elvis Presley is still alive or at least, that he didn't actually die in 1977. While I don't believe that Elvis is still alive, it is an interesting idea to explore. You can read more about the theory here.

Assuming you do believe that Elvis died in 1977, though, you can actually visit his grave site at Graceland.

From
http://memphis.about.com/od/elvis/f/elvisdeath.htm
http://youtu.be/dASF2eUL78Y",2014-08-16T14:15:51Z,7052,https://www.youtube.com/watch?v=dASF2eUL78Y
xeeDIR_40sQ,Mike Russell on the death of Elvis Presley at Elvis Day (video),"This is an outtake from the new documentary '816' about the day Elvis died. Hundreds of people were interviewed for the project that spanned nearly a decade.
This is a clip from my interview with Mike Russell
Check out the full playlist 
please LIKE ""THUMBS UP"" and COMMENT on this video.
Check us out on facebook at https://www.facebook.com/OutlawFilmProductions and https://www.facebook.com/pages/816-Movie/103174963097080
Walkin On The Blvd https://www.facebook.com/pages/Walkin-On-The-Blvd/185201857767
Tumblr outlawfilmproductions.tumblr.com",2013-12-02T03:03:19Z,159,https://www.youtube.com/watch?v=xeeDIR_40sQ
eTjBt7E5IXM,Jerry Presley on the day Elvis died 2013 (video),"This is an outtake from the new documentary '816' about the day Elvis died. Hundreds of people were interviewed for the project that spanned nearly a decade.
This is a clip from my interview with Jerry Presley
Check out the full playlist 
please LIKE ""THUMBS UP"" and COMMENT on this video.
Check us out on facebook at https://www.facebook.com/OutlawFilmProductions and https://www.facebook.com/pages/816-Movie/103174963097080
Walkin On The Blvd https://www.facebook.com/pages/Walkin-On-The-Blvd/185201857767
Tumblr outlawfilmproductions.tumblr.com",2014-08-19T13:48:42Z,7688,https://www.youtube.com/watch?v=eTjBt7E5IXM
pNnV876ihng,Elvis Presley&#39;s Friendship With Johnny cash | THE TRUTH OF IT ALL,"ROAD TO 75,000 SUBSCRIBERS

Social: http://www.instagram.com/kingblitz 
http://www.twitter.com/kingblitzmusic

I Appreciate All Your Support! Thank you!
Paypal: https://www.paypal.me/KINGBLITZ
Cashapp: $kingblitzcash

Join this channel to get access to perks:
https://www.youtube.com/channel/UC7tHnNBqza2SrVtFb_b7fAg/join

#elvispresley #johnnycash #reaction
Link to original video: https://www.youtube.com/watch?v=ouqTeWM-h0Q

KEYWORDS: 
kingdom reacts, 
kingdom reaction, 
king blitz,
reaction,
movie reaction,
elvis presley songs,elvis presley live,elvis presley greatest hits,elvis presley hits,elvis presley playlist,the best of elvis presley,elvis,elvis presley best songs,elvis presley concert,best of elvis presley,elvis presley best of,elvis presley can't help falling in love,elvis presley album,best songs of elvis presley,elvis presley rock and roll,jailhouse rock,suspicious minds,elvis presley rock,can't help falling in love,how time slips away elvis presley,elvis presley falling in love with you,elvis presley 2018,elvis presley greatest,full album elvis presley,elvis presley full album,elvis presley music tv,album elvis presley,the king elvis presley,burning love elvis presley,elvis presley burning love,elvis presley jailhouse rock,devil in disguise elvis presley,elvis presley devil in disguise,you're the devil in disguise elvis presley,elvis presley death,elvis movie,priscilla presley,hound dog elvis presley,elvis presley wife,hound dog,devil in disguise,presley,austin butler,elvis presley can't help falling in love live,elvis presley suspicious minds,suspicious minds elvis presley,my way elvis presley,mix elvis presley,elvis presley mix,elvis presley my way,elvis presley collection,elvis presley greatest hits playlist,the best songs elvis presley,hunka hunka burning love elvis presley,presenting elvis presley,burnin love elvis presley,hunk of burning love elvis presley lyrics,elvis presley hound dog,elvis presley dog,elvis presley dog hound,jailhouse rock elvis presley,elvis presley performance,elvis presley 2020,elvis presley 2021,elvis presley cant help falling in love,i'm all shook up elvis presley,elvis presley all shook up,shook up elvis presley,all shook up elvis presley,all shook up elvis presley lyrics,elvis presley shook up,elvis presley i'm all shook up,heartbreak hotel elvis presley,elvis presley hotel heartbreak,elvis presley heartbreak hotel,you look like an angel elvis presley,elvis presley you're the devil in disguise,elvis presley look like an angel,elvis presley aloha from hawaii,elvis presley hawaii,elvis presley burning love live,burning love elvis presley live,elvis presley news reports,elvis presley funeral,elvis presley history,elvis presley movies,trafic life of elvis presley,elvis presley 2022 movie,elvis presley story,elvis presley music,elvis presley movie,elvis presley family,elvis presley facts,priscilla presley and elvis presley,el johnny cash live,johnny cash songs,johnny cash greatest hits,johnny cash greatest hits full album,johnny cash hits,johnny cash greatest hits playlist,johnny cash best hits,best songs of johnny cash,johnny cash best songs,the best of johnny cash,johnny cash playlist,johnny cash album,the very best of johnny cash,best of johnny cash,johnny cash best of,best johnny cash songs,johnny cash full album,johnny cash collection,johnny cash hurt,johnny cash folsom prison blues,johnny cash i walk the line,johnny cash ring of fire,the best of the johnny cash tv show,the chicken in black johnny cash,the essential johnny cash,johnny cash a boy named sue,ジョニーキャッシュ,johnny cash new,i walk the line johnny cash,johnny cash she used to love me alot,she used to love me a lot johnny cash,johnny cash ragged old flag,ragged old flag johnny cash,johnny cash old ragged flag,god's gonna cut you down,the man comes around,folsom prison blues,country,ghost riders in the sky,aint no grave,ring of fire,強尼凱許,cash,walk the line johnny cash,big iron,johnny cash most popular songs,hurt johnny cash,johnny cash videos,hurt cover johnny cash,johnny cash cover,johnny cash hurt nine inch nails,johnny cash popular songs,johnny cash hurt official video,god's gonna cut you down johnny cash,johnny cash god's gonna cut you down,johnny cash folsom prison,johnny cash folsom prison blues live,folsom prison blues johnny cash,i shot a man in reno johnny cash,johnny cash and marty stuart,jackson johnny cash,johnny cash man in black,official johnny cash,top 20 best songs of johnny cash,johnny cash greatest hits 2021,johnny cash 2021,20 best songs of johnny cash,bob dylan johnny cash,johnny cash one piece at a time,one part at a time johnny cash,johnny cash cadillac one piece at a time,johnny cash cause i love you,one piece at a time johnny cash,june carter and johnny cash: duets,johnny cash walk the line,johnny cash - first 25 years full show,the johnny cash show,johnny cash show full episodes,the johnny cash show",2022-07-16T18:25:12Z,763,https://www.youtube.com/watch?v=pNnV876ihng
