video_id,title,description,date,fav_count,url
uy1B1NP6ZRU,Vintage Jewelry Haul! Thrift with me!,"What a haul y'all! This is a video of 8 pieces of vintage jewelry I thrifted today at Salvation Army!  Napier necklace, Damascene necklace, bracelet and earrings, Karu signed blue rhinestone earrings, Vendome signed emerald green rhinestone earrings, and a beautiful purple AB and an amber colored bracelet unsigned!

Please SUBSCRIBE, LIKE, SHARE, AND Hit the BELL so you know when I post new content and when I schedule LIVE jewelry and purse sales!

Shop my PURSES here: eBay.com/usr/CostumeJeweler

I am The Costume Jeweler!  I love wearing mask and costume while shopping thrift and antique stores and on YouTube during recording my live sale shows!

#thecostumejeweler #Thriftwithme #Jewelry #Purses #HomeDecor #goodwill #salvationarmy #thriftgiant #resale #resell #antique #thrifting #thrift #thriftstorefinds #vintage #thrifted #fashion #thriftshop #thriftstore #style #vintageclothing #thriftfinds #supreme #ebay #thrifty
#nonprofit #thrifter #poshmark #reseller #vintagefashion
#vintagestyle #resale #shopping #goodwill
#hypebeast #thriftshopping #thriftedfashion
#shoplocal #thrifting #purses #shoulderbags #handbags #crossbody #jewelry #coach #vintagejewelry #coach #calvinklein #hobo #etienneaigner
#fossil #tignanello #colehaan #catherinemalandrino #handbags #fashion #bags #handbag #bag #accessories #style #slingbag #purse #onlineshopping #handmade #clutch #shopping #shoes #handbagsforsale #fashionista #totebag #purses #handbagmurah #handbagaddict #clutches #fashionblogger #leather #shoulderbag #clutchbag #backpack #handbagstyle #handbagshop #luxury #bhfyp #fashionbag #wallet #love #slingbags #instafashion #handbagsonline #ootd #fashionstyle #leatherbag #bagsforsale #trendy #bagaddict #baglover #fashionbags #handbagseller #tasmurah #trending #designer #sale #totebags #handbagmalaysia #leatherbags #taswanita #bagslover #slingbagmurah #tas #wallets #handbags #jewelry #crossbodybag #GUCCI #CHANEL #PRADA #HERMES #LOUISVUITTON #VALENTINO #BURBERRY #VERSACE #JIMMYCHOO
#MARCJACOBS #CHRISTIANLOUBOUTIN #TOMFORD
#TOMMYHILFIGER #CHRISTIANDIOR #hermes #hobo",2021-12-24T19:37:41Z,403,https://www.youtube.com/watch?v=uy1B1NP6ZRU
mwhQwjkVvZY,Estate Sale Vintage Jewelry Haul | Jewelry Haul | Flip for Ebay | Resell,"Amazing vintage jewelry haul from today's estate sale thrifting adventures! Let me know what your favorite piece is and thank you for tuning in!

Enjoy, like and subscribe if you appreciate this kind of content!
Thank you for your support!

Shop Links
Etsy - https://www.etsy.com/shop/NOLACollectibles
Ebay - https://www.ebay.com/usr/nolacollectibles

Interested in the tools I use? Below are my Amazon links. I reach for these guys DAILY.
Acid Testing Kit (essential and easy for testing precious metals)
https://amzn.to/2WgMRXu

Telescoping Magnet (for detecting precious metals or picking up coins, whatever you prefer, lol)
https://amzn.to/2Ca9TIz

Jewelry Loup (to see all the teeny tiny purity marks)
https://amzn.to/3euFGAW

Jewelry Bags (To help me stay organized)
https://amzn.to/2OqqA56

Postal Scale (Keep everything accurate)
https://amzn.to/3fvKF5P",2020-02-09T00:54:08Z,3187,https://www.youtube.com/watch?v=mwhQwjkVvZY
5nM30FDSaY4,"Vintage Jewelry Sale! Jay King, Dragons Breath, Moonstone, Opaline etc...","This is a vintage jewelry sale video. Please email me at tinydeervintage@gmail.com to claim any item you are interested in. Shipping starts at $6 and I accept payment via paypal. If you have purchase from me already I will also accept Venmo for payment. Please feel free to reach out with any questions you may have on anything you see. Thanks for your visit. I appreciate it very much. Take care. ~ Deb
Tiny Deer Vintage
tinydeervintage@gmail.com",2022-06-12T18:02:23Z,247,https://www.youtube.com/watch?v=5nM30FDSaY4
vlofRrS7SOI,Vintage and Antique Jewelry Brooch’s,"Vintage and antique jewelry brooches. Small Vintage And Antique Brooch Collection including bar pins, collar brooches, bib pins and more.",2021-04-14T12:00:16Z,2281,https://www.youtube.com/watch?v=vlofRrS7SOI
7hrZ_iz6wc0,Vintage Stick Pin Haul Vintage Jewelry collection,"HowHope you find it as interesting as I do the history of stick pins and a wide variety that’s out there I really enjoy looking at the different types and styles. Thanks for watching subscribing and liking!

vintage.discoveries21@ gmail.com
￼",2021-04-22T01:13:09Z,3840,https://www.youtube.com/watch?v=7hrZ_iz6wc0
QDhjK3Gtgt4,Vintage Jewelry Haul !,"Beautiful Valentine’s Day vintage jewelry. Adorable Easter spring jewelry. Oh and the pin I couldn’t remember the maker is house pins by Lucinda. If you need to get in touch with me it’s Vintage.Discoveries21@gmail.com
My eBay where you will find some jewelry lots is:

https://ebay.com/usr/vintagediscoveriessally",2021-12-19T04:04:30Z,4041,https://www.youtube.com/watch?v=QDhjK3Gtgt4
ZNBaXoK1NcQ,Vintage Jewelry Estate Sale Jade Rhinestones Mother of Pearl,"Hello Hello and welcome to another Vintage Jewelry Estate Collection . This Estate had some Jade, Mother of Pearl and Vintage Finds & more. Be sure to join us to see what we uncover from this Estate. Thanks for watching and be sure to Subscribe and hit the bell to be reminded of when we come out with a new video.

Contact us at mhl22@ymail.com

Ebay- https://www.ebay.com/str/thevintagemouse
Etsy-  etsy.com/shop/TheVintageMouseFinds
Poshmark- poshmark.com/closet/thevintagemouse

If you see anything that Interests you & you want to purchase from the video?
Just Email us at mhl22@ymail.com
Just include the time stamp and/or screenshot of item(s) please.
We accept PayPal and will invoice you.",2021-10-09T04:00:10Z,1837,https://www.youtube.com/watch?v=ZNBaXoK1NcQ
nJhSs4K75o8,Retro / vintage jewelry sale part 2,"Still learning how this YouTube thing works 😂

Kierstenred56@gmail.com
Poshmark @bubbiesbling
Instagram @bubbiesbling",2021-11-02T21:32:01Z,301,https://www.youtube.com/watch?v=nJhSs4K75o8
AeYpVHWFzeA,Vintage Jewelry Identification Session! Evaluating Rare Costume Jewelry!,"Vintage Jewelry Identification Session! Evaluating Rare Costume Jewelry! High End vintage jewelry ~ enameled Art Deco sterling, Dior, Haskell, Givenchy, Fakelite and so much more to see and learn about. How to spot good valuable vintage jewelry and know how to evaluate what it's worth!


I am a vintage jewelry expert and have a vast collection of vintage jewelry and clothes. I have been a source for movies and TV,  (the last being ""The Irishman"").  I make videos on creating personal style with modern clothes we buy everyday, and adding vintage finds and thrifted treasure!  I'm a long time vintage professional. I've been a high-end NY vintage shop owner,  and my personal collection remains a source closet for designers and wardrobe directors. I make new videos every week (or almost every week) subscribe now to see them all!   xo ~D Hudson Vintage

♥︎  SHOP:  https://shophudsonvintage.com

♥︎  MEMBERSHIP:   https://www.patreon.com/hudsonvintage

♥︎  GALAXY:  https://galaxy.live/hudson-vintage

♥︎ AMAZON:  https://www.amazon.com/shop/hudsonvintage

♥︎ SOCIAL MEDIA:
Facebook: https://www.facebook.com/hudsonvintageny/
Instagram:  https://www.instagram.com/hudsonvintage/

♥︎ FRIEND MAIL
Hudson Vintage
P.O. BOX 2620
Nevada City, CA
95959

♥︎ CONTACT ME:
Email: hudsonvintage@me.com

♥︎ JOIN this channel to get access to perks:
https://www.youtube.com/channel/UCZBYmN6psJwd2S_8-WxtUHA/join

MOST POPULAR VIDEO
https://www.tubebuddy.com/quicknav/mostpopular/UCZBYmN6psJwd2S_8-WxtUHA

LAST WEEK'S UPLOAD:
https://www.tubebuddy.com/quicknav/latest/UCZBYmN6psJwd2S_8-WxtUHA

CHANNEL INTRO:
https://www.youtube.com/channel/UCZBYmN6psJwd2S_8-WxtUHA?sub_confirmation=1

EMAIL: hudsonvintage@me.com

As an Amazon Associate I earn from qualifying purchases",2021-07-29T21:15:01Z,9709,https://www.youtube.com/watch?v=AeYpVHWFzeA
sOXtvZJih7s,Vintage Jewelry Identification Episode 9,"Episode 9

Facebook Page: fb.me/creativeuniques
Facebook Message: m.me/creativeuniques
Instagram: CreativeUniques

Store:
Etsy Store: EfficientlyCreative1
Ebay Store: ebay.com/usr/niftythriftiesinajiffy
Website: CUniques.com

Other Channels:
Taboo Schitt (also on Anchor and Spotify)
GoBetween

P.O. Box 354
Canton, TX 75103",2021-04-26T06:22:31Z,1005,https://www.youtube.com/watch?v=sOXtvZJih7s
vYnAB7G22Xs,Vintage jewelry haul vintage jewelry bag unbagging #119,lots of my favorite! Japanese and west Germany necklaces and a rare find of a Japanese bead bracelet. Showing my Victorian mourning necklace made from Gutta percha. Thanks for watching subscribing commenting and liking! And if you would care to share that would be amazing.,2020-12-30T15:51:13Z,10475,https://www.youtube.com/watch?v=vYnAB7G22Xs
Jpt5ZBudkc4,Come Shop Vintage Jewelry With Me In Hudson NY!,"A visit to my favorite vintage jewelry store in the world!! Live!!
https://instagram.com/hudsonbabylon?utm_medium=copy_link

♥︎ SELL OR CONSIGN:  917-809-7250  hudsonvintage@me.com SUBJECT: Help!
♥︎  SHOP:  917-809-7250  https://shophudsonvintage.com
♥︎  GALAXY:  973-949-0785  https://galaxy.live/hudson-vintage
♥︎  MEMBERSHIP:   https://www.patreon.com/hudsonvintage
♥︎ SOCIALS:
Facebook: https://www.facebook.com/hudsonvintageny/
Instagram:  https://www.instagram.com/hudsonvintage/
♥︎ AMAZON:  https://www.amazon.com/shop/hudsonvintage
♥︎ FRIEND MAIL
Hudson Vintage
P.O. BOX 526
Blairstown NJ
07825
♥︎ CONTACT ME:
EMAIL: hudsonvintage@me.com
TEXT:  917-809-7250
♥︎ JOIN this channel to buy me a coffee:
https://www.youtube.com/channel/UCZBYmN6psJwd2S_8-WxtUHA/join

I am a vintage jewelry expert and have a vast collection of vintage jewelry and clothes. I have been a source for movies and TV,  (the last being ""The Irishman"").  I make videos on creating personal style with modern clothes we buy everyday, and adding vintage finds and thrifted treasure!  I'm a long time vintage professional. I've been a high-end NY vintage shop owner,  and my personal collection remains a source closet for designers and wardrobe directors. I make new videos every week (or almost every week) subscribe now to see them all!   xo ~D Hudson Vintage

MOST POPULAR VIDEO
https://www.tubebuddy.com/quicknav/mostpopular/UCZBYmN6psJwd2S_8-WxtUHA

LAST WEEK'S UPLOAD:
https://www.tubebuddy.com/quicknav/latest/UCZBYmN6psJwd2S_8-WxtUHA

CHANNEL INTRO:
https://www.youtube.com/channel/UCZBYmN6psJwd2S_8-WxtUHA?sub_confirmation=1

EMAIL: hudsonvintage@me.com

As an Amazon Associate I earn from qualifying purchases",2022-02-21T06:39:36Z,2412,https://www.youtube.com/watch?v=Jpt5ZBudkc4
MFJRy8IE1Ls,14k Gold VINTAGE JEWELRY HAUL from THRIFT STORES &amp; Costume Jewelry,"I found some nice 14k gold jewelry along with a Miriam Haskell necklace and a Hattie Carnegie brooch, plus other costume jewelry pieces. As always, thanks so much for watching -- please pass the word! Big Hugs, SANDRA

eBay = https://www.ebay.com/usr/TheFunkyPickleStore
Facebook = https://www.facebook.com/TheFunkyPickleThrifter
Instagram = @TheFunkyPickleThrifter",2021-11-16T22:52:05Z,2012,https://www.youtube.com/watch?v=MFJRy8IE1Ls
3CSbOtrnAww,Vintage Jewelry Joy!,"Vintage Jewelry Joy! Vintage Jewelry Live Shopping!
♥︎  TEXT ME:  917-809-7250  For Live Auction Alerts
♥︎  GALAXY SHOP:  973-949-0785  https://shopgalaxy.com/hudson-vintage/profile
♥︎ SELL OR CONSIGN: hudsonvintage@me.com SUBJECT: Help!
♥︎  MEMBERSHIP PATREON:
 https://www.patreon.com/hudsonvintage
♥︎  MEMBERSHIP YOUTUBE:  https://www.youtube.com/channel/UCZBYmN6psJwd2S_8-WxtUHA/join
♥︎ SOCIALS:
Facebook: https://www.facebook.com/hudsonvintageny/
Instagram:  https://www.instagram.com/hudsonvintage/
♥︎ AMAZON:  https://www.amazon.com/shop/hudsonvintage
♥︎ FRIEND MAIL
Hudson Vintage
P.O. BOX 526
Blairstown NJ
07825
♥︎ CONTACT ME:
EMAIL: hudsonvintage@me.com
TEXT:  917-809-7250
♥︎ JOIN this channel to get access to perks:
https://www.youtube.com/channel/UCZBYmN6psJwd2S_8-WxtUHA/join

I am a vintage jewelry expert and have a vast collection of vintage jewelry and clothes. I have been a source for movies and TV,  (the last being ""The Irishman"").  I make videos on creating personal style with modern clothes we buy everyday, and adding vintage finds and thrifted treasure!  I'm a long time vintage professional. I've been a high-end NY vintage shop owner,  and my personal collection remains a source closet for designers and wardrobe directors. I make new videos every week (or almost every week) subscribe now to see them all!   xo ~D Hudson Vintage

MOST POPULAR VIDEO
https://www.tubebuddy.com/quicknav/mostpopular/UCZBYmN6psJwd2S_8-WxtUHA

LAST WEEK'S UPLOAD:
https://www.tubebuddy.com/quicknav/latest/UCZBYmN6psJwd2S_8-WxtUHA

CHANNEL INTRO:
https://www.youtube.com/channel/UCZBYmN6psJwd2S_8-WxtUHA?sub_confirmation=1

EMAIL: hudsonvintage@me.com

As an Amazon Associate I earn from qualifying purchases",2022-05-26T11:40:29Z,991,https://www.youtube.com/watch?v=3CSbOtrnAww
P4JK4HffpKU,"Cornelian Carved Cameo, Figural, KJL, JJ, Bulova Watch, Vintage Jewelry, Thrifted Jewelry for Resale","Cornelian Carved Cameo, Sterling KJL Heel, Creature Figural Jewelry, JJ Brooches, Avon Butterfly Pin-book piece, Bulova watch, Vintage Jewelry.

You can access my Ebay store through the link below: I am adding items daily.
http://ebay.us/R59AWt?cmpnId=5338273189

Email me at sistersvintage2@yahoo.com if you are interested in purchasing any of my jewelry in this video or any other video. The transaction will be completed with PayPal invoicing.


These pieces will be listed on Ebay and Mercari.

My Mercari & eBay link is included in my about section and in the banner on my channel home page. Check out my Mercari page. I have hundreds of items for sale, and I have a 5 star rating.",2021-07-03T03:59:36Z,167,https://www.youtube.com/watch?v=P4JK4HffpKU
IIki8k0kJTw,Vintage jewelry haul Vintage jewelry bag unbagging # 108,"Hi everyone, thank you for watching ! What do you think about these bags? Pretty good in my book ! I loved the disc earrings with rhinestones but a little worried i’d catch something lol. lots of interesting items . giveaway soon and listing big lots on my ebay . if you need to get in touch with me I will answer you as soon as humanly possible at        helloKitty40@gmail.com

I do have an eBay and Etsy store the links are in the about tab on my YouTube please let me know if they are not getting you there . thank you .",2020-11-20T12:36:38Z,12209,https://www.youtube.com/watch?v=IIki8k0kJTw
zlcbMTOiMaw,Vintage Estate Sale Jewelry Haul,"Join this channel to get access to perks:
https://www.youtube.com/channel/UC5KLVmlc3uVMzw0AFUhMlFg/join",2022-06-28T00:19:07Z,3075,https://www.youtube.com/watch?v=zlcbMTOiMaw
-ydnhwn5Cns,VINTAGE JEWELRY HAUL! | MAGANDA BA AT SAAN PWEDENG MAKABILI?,"Thank you for watching mga kadiggers! at kung gusto nyo pong mag inquire kay Adorned by Sue and Angelika eto po ang mga links,

FB page: https://www.facebook.com/AdornedBySueAndAngelika
IG page: https://www.instagram.com/adorndbysue/
---
Please follow my socmed accounts:

Facebook: https://www.facebook.com/cessmynamecessmyname
Instagram: https://www.instagram.com/cesssmyname/

For Collaboration, please email me at Email/business: @cessmynamecessmyname@gmail.com

Complete lists ng aking pineflex,
Lazada & Shopee links, https://madamdigger.kol.eco/",2022-03-09T12:15:02Z,15581,https://www.youtube.com/watch?v=-ydnhwn5Cns
G6jLhhrqA0E,Vintage jewelry Haul Vintage Sterling Jewelry Vintage jewelry bag unbagging # 118,"Hi everyone and Happy New year . great vintage jewelry in here ! I love love all the brooches and Silver vintage pieces.
thank you for watching subscribing and commenting. I will be selling the pile of beads etc , please email me if interested.
hellokitty40@gmail.com
paypal only . thank you !",2020-12-28T01:37:46Z,9884,https://www.youtube.com/watch?v=G6jLhhrqA0E
M9DTHtDsqAg,10 STERLING SILVER Vintage Jewelry Designers YOU NEED To Know! FRIDAY FINDS,"Vintage jewelry sterling silver by designers you need to know! The top 10 sterling silver designers to look for! Learn how to recognize these important vintage jewelry designers and hallmarks, tell the real from the fake, and make good investments!



 I am a vintage jewelry expert and have a vast collection of vintage jewelry and clothes. I have been a source for movies and TV,  (the last being ""The Irishman"").  I make videos on creating personal style with modern clothes we buy everyday, and adding vintage finds and thrifted treasure!  I'm a long time vintage professional. I've been a high-end NY vintage shop owner,  and my personal collection remains a source closet for designers and wardrobe directors. I make new videos every week (or almost every week) subscribe now to see them all!   xo ~D Hudson Vintage

♥︎  SHOP:  https://shophudsonvintage.com

♥︎  MEMBERSHIP:   https://www.patreon.com/hudsonvintage

♥︎ AMAZON LINKS:  https://www.amazon.com/shop/hudsonvintage

♥︎ SOCIAL MEDIA:
Facebook: https://www.facebook.com/hudsonvintageny/
Instagram:  https://www.instagram.com/hudsonvintage/

♥︎ FRIEND MAIL
Hudson Vintage
P.O. BOX 2620
Nevada City, CA
95959

♥︎CONTACT ME:
Email: hudsonvintage@me.com

MOST POPULAR VIDEO
https://www.tubebuddy.com/quicknav/mostpopular/UCZBYmN6psJwd2S_8-WxtUHA

LAST WEEK'S UPLOAD:
https://www.tubebuddy.com/quicknav/latest/UCZBYmN6psJwd2S_8-WxtUHA

CHANNEL INTRO:
https://www.youtube.com/channel/UCZBYmN6psJwd2S_8-WxtUHA?sub_confirmation=1

EMAIL: hudsonvintage@me.com

As an Amazon Associate I earn from qualifying purchases",2020-10-30T18:50:55Z,6280,https://www.youtube.com/watch?v=M9DTHtDsqAg
o5UXEs7c4ho,Another Amazing Tray of Beautiful Sparkly Vintage Jewelry Винтажные украшения,"THANK YOU FOR WATCHING
THEASE ARE ALL VINTAGE JEWELRY FINDS FROM SURPRISE GOODWILL JEWELRY JAR OPENINGS, THRIFT HAULS, ESTATE SALES, GARAGE SALES, AND TREASURE HUNTING, IM NOT A JEWELRY EXPERT hope you had fun watching , don't forget to hit the thumbs up
Винтажные украшения

My ETSY SHOP https://www.etsy.com/shop/AnitaFunita
FacebooK Group https://www.facebook.com/groups/340518473168450/
Instagram - https://www.instagram.com/anita_funita_/
My Email trashtotreasure76@gmail.com

Check out my Amazing friend Lucia's Channel  @Lucia's Splendors
Lucias Channel https://www.youtube.com/channel/UCtKpFO1BV8x2rHccPcHmOYg
Lucia's Etsy shop https://www.etsy.com/shop/LucZal
Lucias Instagram -  https://www.instagram.com/_lucia__lei/

For Buisness Inquaries : Email IS TRASHTOTREASURE76@GMAIL.COM

joyería de la vendimia ,  , joyas de diseñador , colección de joyas , joyas coleccionables
venta de joyas
коллекция ювелирных изделий . винтажные украшения , коллекционные украшения
дизайнерские украшения , перепрофилировать ювелирные изделия , продажа ювелирных изделий Винтажные украшения

PRODUCTS I USE:
Presidium Gem Tester https://presidium.com.sg/store/shop/
Bubble Wrap
https://www.amazon.com/gp/product/B072C7L3M8/ref=ppx_yo_dt_b_asin_title_o01_s00?ie=UTF8&psc=1
Acid test kit https://www.amazon.com/gp/product/B008R3AAJS/ref=ppx_yo_dt_b_asin_title_o06_s00?ie=UTF8&psc=1
Plastic zip bags https://www.amazon.com/gp/product/B01B17TNSA/ref=ppx_yo_dt_b_asin_title_o09_s00?ie=UTF8&psc=1
Rolo Label printer https://www.amazon.com/gp/product/B01MA3EYC5/ref=ppx_yo_dt_b_asin_title_o02_s00?ie=UTF8&psc=1
Rolo Labels https://www.amazon.com/gp/product/B01MA3EYC5/ref=ppx_yo_dt_b_asin_title_o02_s00?ie=UTF8&psc=1
Ring Sizing, Measuring and repair kit https://www.amazon.com/gp/product/B07NRLR36B/ref=ppx_yo_dt_b_asin_title_o08_s00?ie=UTF8&psc=1
Jewelry Polishing Cloths https://www.amazon.com/gp/product/B01JLMEY7M/ref=ppx_yo_dt_b_asin_title_o02_s00?ie=UTF8&psc=1

Social Media Links .
 Instagram - https://www.instagram.com/anita_funita_/
 Pinterest - https://www.pinterest.com/terabraamyan

Copyright Disclaimer, Under Section 107 of the Copyright Act 1976, allowance is made for 'fair use' for purposes such as criticism, comment, news reporting, scholarship, and research. Fair use is a use permitted by copyright statue that might otherwise be infringing. Non-profit , educational or personal use tips the balance in favor of fair use. #jewelryjar #vintagejewelry #thrifthaul #Винтажные украшения",2022-01-26T22:43:09Z,5193,https://www.youtube.com/watch?v=o5UXEs7c4ho
IGnTdwMDBGo,How to Test Vintage Jewelry for Bakelite using 409 Cleaner,"To shop at a couple of the largest vintage jewelry
shops on ebay, please visit:
bigtreasurebox, dashofclass & jewelstreeteast
You will find jewelry auctions that start at .99 cents!",2014-04-25T01:37:19Z,15076,https://www.youtube.com/watch?v=IGnTdwMDBGo
jlvn7HvYCn0,Vintage Jewelry haul Vintage Jewelry Book pieces,"Great book for reference. Some of my favorite pieces .
happy new year and thank you All !
gina’s channel :

https://youtube.com/user/ginagay

my email
vintage.discoveries21@gmail.com",2022-01-02T00:55:57Z,3452,https://www.youtube.com/watch?v=jlvn7HvYCn0
5Wog4F4Janw,The Vintage Jewelry Of Eternal Style!,"The vintage jewelry of eternal style! Vintage and antique pearls, cuffs, beads and bangles to collect and wear forever! I show you the jewelry design origins from the early couture to modern day Hollywood, with real examples from my vintage jewelry and antique jewelry collection!



 am a vintage jewelry expert and have a vast collection of vintage jewelry and clothes. I have been a source for movies and TV,  (the last being ""The Irishman"").  I make videos on creating personal style with modern clothes we buy everyday, and adding vintage finds and thrifted treasure!  I'm a long time vintage professional. I've been a high-end NY vintage shop owner,  and my personal collection remains a source closet for designers and wardrobe directors. I make new videos every week (or almost every week) subscribe now to see them all!   xo ~D Hudson Vintage

♥︎  SHOP:  https://shophudsonvintage.com

♥︎  MEMBERSHIP:   https://www.patreon.com/hudsonvintage
♥︎  GALAXY:  https://galaxy.live/hudson-vintage
♥︎ GALAXY:  https://galaxy.live/hudson-vintage

♥︎ AMAZON:  https://www.amazon.com/shop/hudsonvintage

♥︎ SOCIAL MEDIA:
Facebook: https://www.facebook.com/hudsonvintageny/
Instagram:  https://www.instagram.com/hudsonvintage/

♥︎ FRIEND MAIL
Hudson Vintage
P.O. BOX 2620
Nevada City, CA
95959

♥︎CONTACT ME:
Email: hudsonvintage@me.com

MOST POPULAR VIDEO
https://www.tubebuddy.com/quicknav/mostpopular/UCZBYmN6psJwd2S_8-WxtUHA

LAST WEEK'S UPLOAD:
https://www.tubebuddy.com/quicknav/latest/UCZBYmN6psJwd2S_8-WxtUHA

CHANNEL INTRO:
https://www.youtube.com/channel/UCZBYmN6psJwd2S_8-WxtUHA?sub_confirmation=1

EMAIL: hudsonvintage@me.com

As an Amazon Associate I earn from qualifying purchases",2021-02-11T00:56:25Z,7249,https://www.youtube.com/watch?v=5Wog4F4Janw
j-6ktntDuBM,Part 2 ANTIQUE &amp; Vintage JEWELRY HAUL Victorian and More! How to Identify Old Jewelry Unboxing,"This is part 2 of a recent antique and vintage jewelry haul I got from a lady who used to own a jewelry store. You will see (and learn about!) some beautiful Victorian pieces including a mourning  brooch, a celluloid necklace, some sterling silver, amber, carved bone, wedding cake beads and much MORE. Brands include Trifari, Kramer, De Nicola and others.  I hope you enjoy my haul.  There are bracelets, brooches, necklaces, rings, etc.  Thanks so much for watching, please share and like this video if you're so inclined!  xo

eBay = https://www.ebay.com/usr/TheFunkyPickleStore
Facebook = https://www.facebook.com/TheFunkyPickleThrifter
Instagram = @TheFunkyPickleThrifter

#jewelry101 #learning #jewelryforbeginners #howtoidentifyjewelry",2021-01-20T06:14:03Z,6128,https://www.youtube.com/watch?v=j-6ktntDuBM
MUbWTMLEJxM,Vintage Jewelry! LIVE Thrift Haul! Try On,"Vintage jewelry from thrifting yesterday! Live thrift haul! With some try on ~
I found some great very high end mid century modern Mexican silver ! Some 1970's vintage lucite, and so much more! Come hang out with everyone and say hi!


I am a vintage jewelry expert and have a vast collection of vintage jewelry and clothes. I have been a source for movies and TV,  (the last being ""The Irishman"").  I make videos on creating personal style with modern clothes we buy everyday, and adding vintage finds and thrifted treasure!  I'm a long time vintage professional. I've been a high-end NY vintage shop owner,  and my personal collection remains a source closet for designers and wardrobe directors. I make new videos every week (or almost every week) subscribe now to see them all!   xo ~D Hudson Vintage

♥︎  SHOP:  https://shophudsonvintage.com

♥︎  MEMBERSHIP:   https://www.patreon.com/hudsonvintage
♥︎  GALAXY:  https://galaxy.live/hudson-vintage
♥︎ GALAXY:  https://galaxy.live/hudson-vintage

♥︎ AMAZON:  https://www.amazon.com/shop/hudsonvintage

♥︎ SOCIAL MEDIA:
Facebook: https://www.facebook.com/hudsonvintageny/
Instagram:  https://www.instagram.com/hudsonvintage/

♥︎ FRIEND MAIL
Hudson Vintage
P.O. BOX 2620
Nevada City, CA
95959

♥︎CONTACT ME:
Email: hudsonvintage@me.com

MOST POPULAR VIDEO
https://www.tubebuddy.com/quicknav/mostpopular/UCZBYmN6psJwd2S_8-WxtUHA

LAST WEEK'S UPLOAD:
https://www.tubebuddy.com/quicknav/latest/UCZBYmN6psJwd2S_8-WxtUHA

CHANNEL INTRO:
https://www.youtube.com/channel/UCZBYmN6psJwd2S_8-WxtUHA?sub_confirmation=1

EMAIL: hudsonvintage@me.com

As an Amazon Associate I earn from qualifying purchases",2021-03-25T10:42:11Z,3327,https://www.youtube.com/watch?v=MUbWTMLEJxM
_wXEkzUgGK8,VINTAGE JEWELRY/ WHAT&#39;S IN THE BOX,,2021-11-09T16:51:19Z,635,https://www.youtube.com/watch?v=_wXEkzUgGK8
8ZZ3homLd0M,A Look at Goldstone in Mens Vintage Jewelry,"www.thetiechest.com - In this video, we take a look at goldstone in mens vintage jewelry. How to identify, what it's made of, what's it good for and more!

Website: www.thetiechest.com

Ebay store: http://www.thetiechestonebay.com
Etsy store: http://www.thetiechestonetsy.com

Newsletter sign-up: http://www.newsfromthetiechest.com

Facebook: Facebook.com/TheTieChest
Pinterest: Pinterest.com/TheTieChest
YouTube: TheTieChestonYouTube.com",2018-09-24T18:24:12Z,346,https://www.youtube.com/watch?v=8ZZ3homLd0M
