video_id,title,description,date,fav_count,url
Jw0BOSWc0ec,WATCH THIS BEFORE STARTING VANLIFE!!  (what we loved and hated) van life UK.,"WATCH THIS BEFORE STARTING VANLIFE!!  (what we loved and hated) van life UK. 

VANLIFE.. what we LOVED and what we HATED! Future vanlife plans have changed.

So after spending almost a year building out a panel van into tiny little home on wheels, and after a good few months travelling around Europe in that same self converted campervan, we make some decisions about our future van life plans.

A lot has changed since we started this journey, travel is more restricted, in fact non existent at the moment and, being realistic, travel in 2021 is looking difficult to say the least! Couple that with how we feel about living in a van in the UK, you know, with the miserable weather, we take a serious look at whether full time vanlife is a realistic option for us right now.

In this video we discuss some of the things we love, and some of the things we hate about vanlife. Believe it or not, living in a van isn't always 27/7 epic adventure. We hope this information may be useful to people considering a similar journey and a similar lifestyle change or path into alternative living.

One thing we do know though is that whilst fulltime vanlife UK may not be for us, full time travel definitely is!

Follow us on our journey as we attempt to create a proper youtube travel series as we travel across Europe during this global pandemic.
Hit the subscribe button to see where our little tiny home on wheels takes us next and how we cope living in a van!

Check out our instagram for real time updates..
https://www.instagram.com/camper_vibe/

Have a look at emily's blog for her thoughts on all things van..
http://campervibe.co.uk/

For stickers..
Make a £5.00 payment to 
https://www.paypal.com/paypalme/campervibe
and just leave your name and full address in the notes, just click add note.
If paypal confuses you (as it does me, Lou) then follow the below instructions;
Use your name as the reference then, email 
campervibe6@gmail.com 
with the same name as your reference of payment and full address.
The stickers will then be shipped out, thanks again for your support :-)

*We use affiliate links from which we earn a small percentage at no extra cost to yourself. Most of this is used to keep emilys snack cupboard topped up but occasionally she lets Lou have some to buy the dog treats!",2021-03-07T16:00:06Z,29036,https://www.youtube.com/watch?v=Jw0BOSWc0ec
J2zTmVaxkwU,Solo Female Van Life At 23 - DIY Campervan Built During Quarantine,"Subscribe For More Videos : https://www.youtube.com/user/tylerdurdeno9/
Subscribe For Weekly Sneak Peeks : https://bit.ly/TinyHomeToursNewsletter
Subscribe For Life On The Road Videos : http://bit.ly/OffGridSkoolieSubscribe

VIDEO DESCRIPTION:

Sarah is living the dream in her newly converted van. She has been traveling for quite a while in her small car and in tents, but while quarantined during Covid-19, she decided to convert a Nissan NV1500 into her new home for her and her cat, Peaches in less than a month. With a limited budget and limited shopping options, Sarah was able to get resourceful and use materials from her dad's barn for her van build. Her family, while they joked with her about her lifestyle, saw her excitement, and joined in on the process. They created an adorable little home for Sarah and Peaches. Feeling inspired but need some advice? Here's what Sarah has to say, ""If you are thinking van life, just do it! It doesn't have to be perfect, just start!"" 

Instagram - https://www.instagram.com/moon_the_van/

______________________________BONUS CONTENT_____________________________________
Nature's Head Toilet With Bonuses - http://bit.ly/NaturesHeadTHT
Tiny House & Skoolie Build Gear - https://skooliecentral.com/gear/
Tiny Home Tours Facebook - https://www.facebook.com/Tinyhome.tours/
Tiny Home Tours Instagram - https://www.instagram.com/tinyhometours/
Life On The Road Newsletter - http://eepurl.com/gAyDP5
Want To See More Skoolie Videos? - https://skooliecentral.com/
Need Something On Amazon? Shop With This Link - http://amzn.to/1R7HfqE",2020-07-10T20:59:08Z,228796,https://www.youtube.com/watch?v=J2zTmVaxkwU
i4NPNscR4pA,MAYBE VAN LIFE ISN&#39;T FOR US? VAN LIFE TROUBLES... VAN LIFE VLOG!,"MAYBE VAN LIFE ISN'T FOR US? VAN LIFE TROUBLES... VAN LIFE VLOG!

FOLLOW OUR INSTAGRAM - https://www.instagram.com/dailydoseofushome/?hl=en

Business enquiries - demi@sharptalent.co.uk

PO BOX -  
Demi Donnelly
The Town Hall
High Street East
Wallsend
NE28 7AT

#vanlife #convertedvan #livinginavan #lifeinavan #realityofvanlife

You can also find us here - 
____________________________________

DEMI - 
Instagram - https://www.instagram.com/demidonnellyx/?hl=en
Tiktok - https://www.tiktok.com/@demidonnellyx?lang=en
DEMI'S MAIN CHANNEL - https://www.youtube.com/user/demixpink

SEAN - 
Instagram - https://www.instagram.com/seanelsdon/?hl=en
Tiktok - https://www.tiktok.com/@seanelsdon?source=h5_m

FAQ'S - 
How long have you both been together? 8 years - we started dating November 2012. 
How old are you? Sean is 25 and Demi is 24.
Where you from? Newcastle Upon Tyne.",2021-09-30T15:30:05Z,16562,https://www.youtube.com/watch?v=i4NPNscR4pA
igfKxSD4htI,"The Long, Weird Trip of the Volkswagen Bus | Up To Speed","Thank you to Gran Turismo 7 for sponsoring today's episode! Gran Turismo 7, Rated E for Everyone, is out now for Playstation 4 and Playstation 5. The game is the latest installment in a franchise that many people consider the absolute pinnacle of automotive video games, and – no surprise– it’s been getting rave reviews from the press and fans alike. Get your copy and start playing today: http://bit.ly/3qe9Lxz

For seven decades, the Volkswagen Bus–or the Kombi, the Transporter, the Caravel, the Hippie Van, the Vanago, or the Type 2, if you prefer–has been a global icon on the roads. But the staying power of this hardworking, underpowered cab-over that bursts at the seams with personality wasn’t a sure thing. After it became a phenomenon, a conspiracy between an American president and a powerful labor union (yes, the States used to have those) nearly stopped the Bus in its tracks, and it all came down to chickens. From its humble origins as a back-of-the-napkin design exercise, to its upcoming all-electric rebirth, this is everything you need to know to get up to speed on the Volkswagen Bus!

Wanna show your love for the joy of cars? Peep this awesome Donut tee: https://donut.media/collections/joy-of-cars
 
Edited by Griffin Wenzler. Check out ILikeToCuss.com for his comedy.


HERE IN MY GARAGE…
Curious what we use in the shop on a daily basis? Check it out below. And if you purchase these tools from these links, you’re helping support Donut. We appreciate it!

Milwaukee Electric Tools 2550-20 M12 Rivet Tool (Bare Tool) https://www.amazon.com/gp/product/B07C67BGVJ?tag=brooklinexdnm-20

Milwaukee - 48-22-0125G - 25 ft. Magnetic Tape Measure - 2-Pack 
https://www.amazon.com/gp/product/B081MCBN67?tag=brooklinexdnm-20 

Milwaukee 48-59-1880 M18 REDLITHIUM HIGH OUTPUT XC 8 Ah Lithium-Ion Battery and M18 /M12 Charger Kit
https://www.amazon.com/gp/product/B07V2P6LFP?tag=brooklinexdnm-20

Milwaukee Angle Grinding 2781-22 M18 Fuel 4-1/2""/5"" Slide, Kit
https://www.amazon.com/gp/product/B00FNDMYIK/ref=ppx_yo_dt_b_search_asin_title?tag=brooklinexdnm-20

Milwaukee 2735-20 18V Li-Ion Flashlight
https://www.amazon.com/Milwaukee-2735-20-Flashlight-48-11-1815-Battery/dp/B075FXH9KW?tag=brooklinexdnm-20

Milwaukee 2557-20 M12 Fuel 3/8"" Ratchet
https://www.amazon.com/gp/product/B07779CDGX/ref=ppx_yo_dt_b_search_asin_title?tag=brooklinexdnm-20

Milwaukee 48-11-1880 M18 REDLITHIUM HIGH OUTPUT 18v 8.0 Ah Lithium-Ion Battery Pack
https://www.amazon.com/gp/product/B07S2WNS3H/ref=ppx_yo_dt_b_search_asin_title?tag=brooklinexdnm-20

Milwaukee 2125-21XC M12 LED Underhood Light Kit
https://www.amazon.com/gp/product/B071D6B8FL/ref=ppx_yo_dt_b_search_asin_title?tag=brooklinexdnm-20

Milwaukee M18 FUEL 3/8"" Compact Impact Wrench with Friction Ring
https://www.amazon.com/Milwaukee-Compact-Impact-Wrench-Friction/dp/B08P3SRT5P?tag=brooklinexdnm-20

Adenna Dark Light 9 mil Nitrile Powder Free Exam Gloves (Black), Large - Box of 100 (DLG676)
https://www.amazon.com/Adenna-Light-Nitrile-Powder-Gloves/dp/B00QRELG06?tag=brooklinexdnm-20

Scott Shop Towels Original (75143), Blue, 55 Sheets / Standard Roll, 30 Rolls / Case (10 Bundles of 3 Rolls), 1,650 Towels / Case
https://www.amazon.com/Scott-Original-75143-Standard-Bundles/dp/B01MXPSWUT?tag=brooklinexdnm-20

Zep Cherry Bomb Industrial Pumice Hand Cleaner - 48 Ounce (Case of 4) ZUCBHC48CA
https://www.amazon.com/Zep-Cherry-Cleaner-Ounce-ZUCBHC48CA/dp/B07FVXFFCD?pd_rd_w=1QnJz&pf_rd_p=2db006dc-2a90-4f80-818a-95125a31dd13&pf_rd_r=SMB7XG5CRPR3D88M6PYW&pd_rd_r=985687ee-12e7-401b-81eb-8d51ed53bd85&pd_rd_wg=J25v9&pd_rd_i=B07FVXFFCD&psc=1&ref_=pd_bap_d_rp_10_i

AIDEA Microfiber Cleaning Cloths-100PK
https://www.amazon.com/AIDEA-Microfiber-Absorbent-Lint-Free-12in-x12in/dp/B08CKJYXMK?tag=brooklinexdnm-20

Barrow 52 in. Brown Large Rectangle Wood Coffee Table with Lift Top
https://homedepot.sjv.io/c/2095194/456723/8154?subId1=TD-SL&sharedId=donut&u=https%3A%2F%2Fwww.homedepot.com%2Fp%2FBarrow-52-in-Brown-Large-Rectangle-Wood-Coffee-Table-with-Lift-Top-BW200CAS%2F305311400%3FcurationId%3D1058%3FMERCH

Barrow 52 in. Brown Large Rectangle Wood Coffee Table with Lift Top
https://homedepot.sjv.io/c/2095194/456723/8154?subId1=TD-SL&sharedId=donut&u=https%3A%2F%2Fwww.homedepot.com%2Fp%2FBarrow-52-in-Brown-Large-Rectangle-Wood-Coffee-Table-with-Lift-Top-BW200CAS%2F305311400%3FcurationId%3D1058%3FMERCH


New to the Channel? 
►Watch this: https://www.youtube.com/playlist?list=PLFl907chpCa42gkh1oJxuJBN0cZ4YT1HT

We upload almost every day, subscribe so you don't miss out!
►Subscribe here: http://bit.ly/1JQ3qvO

Click here for more info on joining the Donut Underground!
►https://www.youtube.com/channel/UCL6JmiMXKoXS6bpP1D3bk8g/join

Shop Donut Merch: 
►http://www.donut.media/

Donut Media is at the center of digital media for the next generation of automotive and motorsports enthusiasts. We are drivers, drifters, and car enthusiasts who love to tell stories.",2022-03-17T16:00:22Z,662164,https://www.youtube.com/watch?v=igfKxSD4htI
6tMedfKFKFc,the OLD VAN is LEAKING.... AGAIN!  - VAN LIFE EUROPE,"Our journey through Lithuania continues and after a few little issues on the way, we make it to the Hill of Crosses.

Thank you for watching, hope you enjoyed the video. please like, comment, and don't forget to subscribe if you haven't already!

Follow us on;

Instagram: https://www.instagram.com/the.exPAWers/ 
Facebook:  https://www.facebook.com/exPAWers/

Support us;

https://www.paypal.me/exPAWers 

NEW MERCHANDISE!!!  https://teespring.com/stores/the-expawers

Camera Stuff (affiliate links)

Nikon 5300;  https://amzn.to/2NDseOS
GoPro;  https://amzn.to/2WAFDep
Microphone; https://amzn.to/2PTT7PR
Tripod;  https://amzn.to/2EWOSz4
Drone;  https://amzn.to/2PUpcqG
Cool camera strap;  https://amzn.to/2orWcdI

Stuff in the van (affiliate links)

SUP board;  https://amzn.to/2COIQjb
kayak;  https://amzn.to/2NbOXoh
dog life jackets;  https://amzn.to/2MeJ5th
gasoline stove;  https://amzn.to/2WkmVao
diesel heater;  https://amzn.to/2WtgqHi 
solar shower;  https://amzn.to/2NzUodn  
12v shower;  https://amzn.to/2PSJVvi     
flexible solar panel;  https://amzn.to/2wtIv26
fold out solar panel(24w);  https://amzn.to/2MF6Z2A
fold out solar panel(200w);  https://amzn.to/2ETiJsk
Portable Urinal;  https://amzn.to/2S6SYJF
Porta Potty;  https://amzn.to/2wwzOnD
inverter;  https://amzn.to/2C4njoF  
potable power bank; https://amzn.to/2EW8KCO 
octopus cloths dryer;  https://amzn.to/2N6XKaK
whistling kettle;  https://amzn.to/2LI7dQY
gas stove with grill;  https://amzn.to/2wubvH4
Smoothie maker;  https://amzn.to/2PQwMme
water filter jug;  https://amzn.to/2C4HVgy
bike rack;  https://amzn.to/2N3nh4D
levellers;  https://amzn.to/2PQGuVQ
bluetooth speaker;  https://amzn.to/2TTePoc
projector;  https://amzn.to/2TP9Gx4
projector screen;  https://amzn.to/2WFD7Uh
ridge monkey;  https://amzn.to/2EXjTTJ
portable freeview 9inch tv;  https://amzn.to/2EWrB0q
walkie talkies;  https://amzn.to/2ER2rjN
laptop;  https://amzn.to/2WgiQnG

We would like to say a BIG THANK YOU to all our subscribers and everyone who watches our videos and for all your lovely comments, it really does mean a lot to us.  

If you would like to support us further and buy the dogs some treats or put a little fuel in Vinny, it would be very much appreciated and you can do so by clicking on the PayPal link below. 😊

https://www.paypal.me/exPAWers 

Contact us; 

 the.expawers@outlook.com

#vanlife #lithuania #livelifeoutside",2019-08-03T15:29:58Z,16897,https://www.youtube.com/watch?v=6tMedfKFKFc
--FBji5NC-w,Electricity for Van Life - Jackery Portable Power Station Review,"Jackery has some of the best portable power stations in the world. That's why we thought a review of the 500, 1000, and 1500 would be EPIC! Jackery also sent us over the brand new 1500 solar generator to test out so we can let you know what's best for you. Getting electricity on the road can be quite nerve-racking and that is why we had to make this review and suggest what Jackery is right for you! WOOT WOOT

🥳 Check out all Jackery Products: https://bit.ly/33U0S0s

🤩 Check out our NEW USA Travel Guide: https://theothersideguide.com/
                   ✅ 10 tips to travel for only $30/day
                   ✅ Everything you need for a successful road trip
                   ✅ Four 7-day routes including states like (UT, AZ, CA, OR, WY, SD)
                   ✅ All the free campsites we stayed at and the apps we used to find them
                   ✅ How to deal with bathroom problems
                   ✅ Eating & Shopping
                   ✅ Tips to staying SAFE on the road (very important)
                   ✅ Finances (the app we used to stay on budget)
                   ✅ All of our instagram photo locations
                   ✅ A list of every hike we did ranked by enjoyability and difficulty

😍 Download Our Instagram Presets: https://bit.ly/3DRpw2N

✅ Van Life Essentials:

➡ Electricity
⚡ Jackery Portable Power Station: https://amzn.to/3tBBkQy
⚡ Jackery Solar Panel: https://amzn.to/2NJLyiI

➡ Kitchen
🔥 Coleman Butane Stove: https://amzn.to/2NCE7cW
🍳 Rachel Ray Pan: https://amzn.to/3lzLn63
🗑️ Reusable Trash Bag: https://amzn.to/3s8rLbB
🚰 5 Gallon Water Jug: https://amzn.to/3rh50Bb
☕ Coffee Mugs: https://amzn.to/3rbhlXg
🍊 Fruit Bags: https://amzn.to/395NJV0
🍷 Wine Tumblers: https://amzn.to/2Pj9UQQ
🥤 Reusable Straws: https://amzn.to/3vPcOxe
🧼 Biodegradable Dish Soap: https://amzn.to/2NC2kA4
🧊 YETI Cooler: https://amzn.to/3lB6YuG

➡ Miscellaneous:
🧲 Magnetic Phone Holders: https://amzn.to/3sbxkpD
🧲 Strong Magnets: https://amzn.to/394X5Ar
🪝 Command Hooks: https://amzn.to/2NE8Pm5
Bed Tray Table: https://amzn.to/392HjWU
🌬️ Drying Rack: https://amzn.to/3lE8Hzj
🌞 Sun Shade: https://amzn.to/314eQeS
💡 String Lights: https://amzn.to/3f3ObHo
💨 Wireless Fan: https://amzn.to/2NCG3SK
🦟 Mosquito Mesh: https://amzn.to/3f9QEjg

➡ FUN
📲 CaliCase Underwater Phone Case(20% OFF - theotherside): https://calicase.com?ref:the
🏄 Aleur Paddle Board (10% OFF - OTHERSIDEXALEUR10): https://aleur.us/collections/paddle-boards
🤿 Snorkel Mask: https://amzn.to/3lzNQgP
🤿 Snorkel Fins: https://amzn.to/390h4QY
🏊 Ana's Wetsuit: https://amzn.to/3f1s04t
🏊 Ian's Wetsuit: https://amzn.to/395ycop

➡  Showering & Clothes: 
🚿 Portable Shower: rinsekit.sjv.io/vnn2LN
🧼 Dr. Bronners Soap: https://amzn.to/393Jj14
🥾 Ana's Hiking Boots: https://amzn.to/39214Oh
🥾 Ian's Hiking Boots: https://amzn.to/2OVWgD5

. 

💻 Website: theothersidevlog.com
🚐 Van Life Essentials: https://www.theothersidevlog.com/van-life
😱 Instagram: https://www.instagram.com/theotherside_vlog/
😍 TikTok: https://www.tiktok.com/@theotherside_vlog?lang=en
📩 Email: othersidevlog@gmail.com

Tools and services we recommend:

🎵The copyright-free music we use in all our videos: https://www.epidemicsound.com/referral/fjzme2/

📊The tool we use for youtube research & stats:
https://vidiq.com/#_l_22d

📕The book that will get you started on Youtube:
https://amzn.to/2kCUZlj

.

#JackeryExplorerWeek
#Jackery
#USARoadTrip

.

WE ARE A PARTICIPANT IN THE AMAZON SERVICES LLC ASSOCIATES PROGRAM, AN AFFILIATE ADVERTISING PROGRAM DESIGNED TO PROVIDE A MEANS FOR US TO EARN FEES BY LINKING TO AMAZON.COM AND AFFILIATED SITES.",2021-05-17T22:30:00Z,59418,https://www.youtube.com/watch?v=--FBji5NC-w
hgaSN6kYAa8,Rooftop views on the beach | Van Life #shorts,"Are you interested in owning a converted off-grid tiny home on wheels? Email us at support@movingoasis.com so we can get that started for you! We also RENT vans out for vacation and short trips! Check out our website for rental availability dates at movingoasis.com or DM us on Instagram: https://www.instagram.com/movingoasisvans/

Who are we? 
Moving Oasis is a women-owned, Florida-based van conversion company, founded by Nathalie Canate and Lillie Mysel. We build out vans for tiny homes and businesses and are available to any clients wherever they are located. We’re a couple of queers with big hearts and big dreams! Nathalie received her Master's in Architecture at UC Berkeley, in addition to a minor in sustainability. Lillie, a fellow environmentalist, is obtaining her Master’s in Social Work at Florida State University.

FOLLOW US!
Instagram: https://www.instagram.com/movingoasisvans/
TikTok: https://www.tiktok.com/@movingoasisvans
Website: http://movingoasis.com
Email: support@movingoasis.com

#vanbuild #vanlife #campervanconversion",2022-07-11T04:00:17Z,1223,https://www.youtube.com/watch?v=hgaSN6kYAa8
7wRrooZxMvs,BUSTED BY THE FOREST RANGER // #vanlife Caravan in Sawtooth National Forest (VAN LIFE VLOG),"BUSTED BY THE FOREST RANGER // #vanlife Caravan in Sawtooth National Forest (VAN LIFE VLOG)

4th of July weekend got a little crazy in Sawtooth National Forest! Join us this week for alpine lakes, caravan cookouts, and a run in with the forest ranger. Weekends spent with our friends are always the absolute best and we can't wait to being you guys along!

Don't forget to subscribe and follow along for new #vanlife adventures every week!!

Chapters:
00:00 - intro
01:13 - morning trail run
02:57 - lakes = paddle boards 
04:00 - back to camp for the night
05:17 - campfire hangs
06:40 - coffee, workout, and cold plunges
07:15 - enter the forest ranger
08:46 - onto the next spot
10:04 - group cookout
11:41 - cozy mountain mornings
13:04 - the sun finally makes an appearance
14:27 - sad see you laters

Watch my friends channels!
Brandon and Sarah - @livinginadvance
Trent - @ttthefineprinttt

You can find all of my van build and design inspiration over on my All Things Van Life Pinterest board:
https://pin.it/2qEoKwF

Tour our Van!
https://youtu.be/Lt2YDi2S20s",2022-07-13T01:01:39Z,537,https://www.youtube.com/watch?v=7wRrooZxMvs
yHKAjxO-uzQ,Furniture Maker Builds Apartment On Wheels -  Ingenious Van Life Bed &amp; Couch Conversion,"Alex & Jenni built this stunning DIY campervan to explore and enjoy life on the road. I love the dark interior and how seamless their design is. More recently, they started a business converting vans for the road. This was their first build with more to come. Check them out with the link below.

Their Instagram - https://www.instagram.com/neuvanadventure/


My Life On The Road - https://www.theoffgridskoolie.com/start-here
My Life On The Road Newsletter - http://eepurl.com/gAyDP5
Want To See More Skoolie Videos? - https://skooliecentral.com/
Need Something On Amazon? Shop With This Link - http://amzn.to/1R7HfqE
Check Out Our Skoolie Bus build~ https://goo.gl/7EfmMF

Like Our Facebook Page! https://goo.gl/GQvcvK

Add Us On Instagram! https://goo.gl/5Eq5yH

Music from Epidemic Sound: https://goo.gl/07pc4t

My Camera ~ http://amzn.to/2fDnbyN
Wide Angle Lens ~ http://amzn.to/2ysTSH2
Zoom Lens ~ http://amzn.to/2ysx0aC
Gimbal ~ http://amzn.to/2ytELNJ
Drone ~ http://amzn.to/2ytT9VQ",2020-01-10T13:00:15Z,1203498,https://www.youtube.com/watch?v=yHKAjxO-uzQ
Tv4OHtvRI8A,This Box Truck Conversion Will Make You Want To Live Van Life Now,"Guy quit his job and now travels the world with his Dog Ethel in this luxurious box truck conversion.
In this video, you will see a clever van layout and how he makes this 80 sq.ft tiny home feel so spacious. This log cabin style box truck conversion will make you want to build your own immediately! #vanlife #tinyhouse #unitedtinyhouse

You can follow Guy and Ethel here: https://instagram.com/vanlife_with_ethel 🚐💨

Subscribe to our YouTube channel for more tiny house tours, tips and inspirations ↙️↙️ https://YouTube.com/c/unitedtinyhouse

🔺FB: https://www.facebook.com/unitedtinyhouse 
🔺INSTAGRAM: https://instagram.com/unitedtinyhouse 
🔺Check out our next tiny house festivals near you at https://unitedtinyhouse.com
............................................
Credit:

Music: Sunny
Musician: @iksonofficial

Music: Dear Autumn
Musician: @iksonofficial",2020-04-28T13:00:14Z,103173,https://www.youtube.com/watch?v=Tv4OHtvRI8A
dqU89SGfSPo,I Found Bigfoot! Sasquatch Encounter Evidence On My Van Life Truck Camping Adventure,"Bigfoot or Sasquatch? Comment what you think it was! I was out camping in my truck camper in the middle of nowhere when something opened my truck door when I was sleeping. 

I had no idea what to do. I had to stick around the next day to find out what it was and get it on camera. 

I’ve heard of multiple stories and encounters of bigfoot but I’ve never personally seen anything out in the woods. Van life has brought many surprises but nothing like this!

Thankfully my mushroom coffee kept me awake! Check it out below:
https://www.drstraight.com/products/mushroom-coffee

Make sure you subscribe so you don’t miss what happens next!",2020-11-04T19:50:28Z,429038,https://www.youtube.com/watch?v=dqU89SGfSPo
SczpaP-6vpM,Van Life - Cheap &amp; Easy Camper Van Bed Frame,"Watch this video to see how we built a simple, lightweight campervan bed frame for $44 (Canadian) in ~1 hour.  

We chose to build a straightforward platform, even though we knew it would take up more space in the van interior, because we wanted lots of storage underneath, and because we wanted it to be comfortable (no bars or sectioned cushions).

Thanks for watching!

Mat & Danielle 

-------------------------------------------------------------
STAY IN TOUCH!
------------------------------------------------------------

Blog: www.exploringalternatives.ca
Facebook: /exploringalternativesblog
Instagram: @exploringalternatives

Music & Song Credits: 
All music in this video was composed, performed, and recorded by Mat Dubé of Exploring Alternatives.",2015-10-06T01:58:08Z,341478,https://www.youtube.com/watch?v=SczpaP-6vpM
D0xX5zuU7BQ,24 HOURS FAMILY VAN LIFE!!,"We spent 24 hours living in a camper van.

♥︎TikTok @tianawilson
♥︎instagram@tianawilson - https://www.instagram.com/tianawilson/
♥︎heartsbytiana-https://heartsbytiana.com

#vanlife #tiana",2020-07-18T16:30:49Z,2560944,https://www.youtube.com/watch?v=D0xX5zuU7BQ
baVf047ZQqc,"The Reunion // We got our Truck Camper back, but...VAN LIFE Reality","Support us on Patreon https://www.patreon.com/leaw

In this video we share the reunion with our truck camper Lucky LeAw in Colombia, but...
We shipped our truck camper Lucky LeAw via Roro Shipping across the Darien Gap from Panama To Colombia.
A lot of people didn't understand why we didn't sell the camper in Central American and just buy a new one in South America, avoiding the unbelievably expensive RoRo shipping and all the complicated processes, but we believe that sentimental value is priceless and Lucky LeAw is our home and is part of this incredible adventure. 

If you enjoy our content and want to help support our video production, become a Patron!
https://www.patreon.com/leaw
or 
Send us a one time donation via PayPal
leawwild@gmail.com


Please keep supporting us and our channel!!
Thank you 
Sara & Luca

Enjoy the ride with us!

NEW! LeAw T-shirts collection online and more!!
https://teespring.com/stores/leaw-leaveeverythingandwander

Our Travel Insurance! Get a quote here:
https://www.worldnomads.com/Turnstile/AffiliateLink?partnerCode=L34W&source=link&utm_source=L34W&utm_content=link&path=//www.worldnomads.com/travel-insurance/

Our gear:
# Camera Lumix GH5: https://amzn.to/2JMGbuo
# Camera Lumix GX800 : https://amzn.to/2K5alro
# Iphone 7 plus: https://amzn.to/2D5BPKT
# Iphone X : https://amzn.to/2LzZUzn
# GoPro: https://amzn.to/2y4K6Mr
# Drone: https://amzn.to/2G8ubkQ

Visit our Amazon Shop: https://www.amazon.com/shop/l_e_a_w

SUBSCRIBE to our channel to join the adventure!
www.youtube.com/c/leawvlog

More about us: 
www.l-e-a-w.com https://goo.gl/A2npBa

Facebook // LeAw // https://goo.gl/Y1YyX3
Facebook // Sara // https://goo.gl/9etHpB
Facebook // Luca // https://goo.gl/LK4uCB

Instagram // LeAw // https://goo.gl/VWjwzj
Instagram // Sara // https://goo.gl/S6zsZM
Instagram/ Luca // https://goo.gl/NKbeJC

Follow LeAw Leave Everything and Wander and be part of our adventure!

#roroshipping #colombia #leaw #leaveeverythingandwander",2019-09-01T12:00:05Z,16280,https://www.youtube.com/watch?v=baVf047ZQqc
4Lal_g5Uhkg,"Summer van life travel to Asheville, North Carolina #vanlife #shorts","Summer van life travel to Asheville, North Carolina

Happy birthday, Ricky!!!

In case you missed Sunday's vlog: https://youtu.be/McDRVBUC31w

Thanks for watching!
__________________________

SHOP OUR VAN »
6% Off Swivel Seat › https://theswivelshop.com/?ref=6o0mx8wdew
Exhaust Fan › https://amzn.to/3LuaXWg
Traction Pads › https://amzn.to/3s0nN6C
Bed Sheets › https://amzn.to/35wUl0b
Portable Vacuum › https://amzn.to/3wpVH6x
Adjustable Broom › https://amzn.to/3Lxie7w
Internet Hotspot › https://amzn.to/3F4AKSy
Shoes for Doggies (Aussie is 40lb, Size 3) › https://amzn.to/3t8a3b4
Spice Jars › https://amzn.to/35wBmmu
Stovetop › https://amzn.to/3MokXB9
__________________________

MORE VIDEOS »
TIKTOK › https://tiktok.com/@rickyanddarian 
INSTAGRAM › https://instagram.com/rickyanddarian 
__________________________

ABOUT US »
Just another vegan van life couple with an Australian Shepherd. Her name's Aussie.",2022-07-13T19:00:01Z,897,https://www.youtube.com/watch?v=4Lal_g5Uhkg
9mQbVAU-Vq4,Mitsubishi Delica Van Life Conversion,"[VERSÃO EM PORTUGUÊS: https://youtu.be/lblkgmI63UI]

Van life is easy in this fully set up Mistubishi Delica camper van. We'ev got everything from hidden storage, a fridge on tracks, a 70L water tank, a convertible sofa bed and extra bench space in our pull-out kitchen!

♦ Subscribe to our Channel: https://tinyurl.com/Subscribe-to-OverlandWay

♦  Our Social Medial Channels:
https://www.instagram.com/OverlandWay
https://www.facebook.com/OverlandWay
https://www.overlandway.com

----------------

♦ Commercial enquiries: contact@overlandway.com

♦ Help us produce more videos and fuel our adventure.
   http://paypal.me/GreetingTheWorld

----------------

Videos you might like: 

♦ Our story:
   https://www.youtube.com/watch?v=BANP94VIwu4

♦ Old tour of our van:
   https://www.youtube.com/watch?v=cclPVWx1xiE",2018-05-15T15:36:10Z,77795,https://www.youtube.com/watch?v=9mQbVAU-Vq4
H2eVRf3FEnk,Russia: We will take Alaska back from the US,"Russian lawmakers loyal to President Vladimir Putin have threatened to claw back Alaska from the US if Western countries continue to impose sanctions as punishment for the war in Ukraine. Alaska Governor Mike Dunleavy said, “Good luck to Russians!”

#russia #alaska #unitedstates
You can subscribe to our channel: https://bit.ly/3gMvh8b 
Sources: https://pastebin.com/cPLjVCGp",2022-07-10T15:05:07Z,295107,https://www.youtube.com/watch?v=H2eVRf3FEnk
